Sample,X(ms) [18.02.2012 23:38:39 662 UTC],"Signals_DB.Heater_Tout","Signals_DB.Heater_Tout_SP","Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_PWR"
229,1329608388363.326460,25.1000003814697,40,0.446047604084015,1.12000000476837,40
230,1329608388663.266920,25.2000007629395,40,0.348462164402008,1.11000001430511,40
231,1329608388963.277560,25.2000007629395,40,0.359639137983322,1.0900000333786,40
232,1329608389263.274860,25.2999992370605,40,0.279126346111298,1.07000005245209,40
233,1329608389563.024240,25.3999996185303,40,0.154924690723419,1.04999995231628,40
234,1329608389863.026900,25.3999996185303,40,0.221532464027405,1.02999997138977,40
235,1329608390163.021360,25.5,40,0.16475822031498,0.990000009536743,40
236,1329608390462.994300,25.5,40,0.050961397588253,0.959999978542328,40
237,1329608390763.010300,25.6000003814697,40,0.0508886687457561,0.920000016689301,40
238,1329608391063.290340,25.6000003814697,40,0,0.899999976158142,40
239,1329608391363.018040,25.7000007629395,40,0,0.870000004768372,40
240,1329608391662.999820,25.7999992370605,40,0,0.839999973773956,40
241,1329608391962.996300,25.8999996185303,40,0.00544792553409934,0.810000002384186,40
242,1329608392263.019280,26,40,0.0130367456004024,0.779999971389771,40
243,1329608392562.999560,26.1000003814697,40,0.0753532573580742,0.75,40
244,1329608392862.998440,26.2999992370605,40,0.0233155712485313,0.740000009536743,40
245,1329608393163.023240,26.3999996185303,40,0.0609905011951923,0.720000028610229,40
246,1329608393462.991060,26.3999996185303,40,0,0.709999978542328,40
247,1329608393763.002600,26.5,40,0,0.699999988079071,40
248,1329608394063.029700,26.6000003814697,40,0,0.680000007152557,40
249,1329608394363.010340,26.7000007629395,40,0,0.670000016689301,40
250,1329608394663.022760,26.7000007629395,40,0,0.660000026226044,40
251,1329608394963.016200,26.7999992370605,40,0,0.639999985694885,40
252,1329608395263.016200,26.7999992370605,40,0,0.629999995231628,40
253,1329608395562.985980,26.8999996185303,40,0,0.610000014305115,40
254,1329608395862.991260,26.8999996185303,40,0,0.600000023841858,40
255,1329608396163.019240,27,40,0,0.589999973773956,40
256,1329608396463.023160,27,40,0,0.569999992847443,40
257,1329608396763.028860,27,40,0,0.560000002384186,40
258,1329608397062.981580,27.1000003814697,40,0,0.550000011920929,40
259,1329608397362.990220,27.1000003814697,40,0,0.529999971389771,40
260,1329608397663.013460,27.2000007629395,40,0,0.529999971389771,40
261,1329608397962.999420,27.2999992370605,40,0,0.519999980926514,40
262,1329608398263.020580,27.2999992370605,40,0,0.519999980926514,40
263,1329608398563.006400,27.3999996185303,40,0,0.509999990463257,40
264,1329608398863.005940,27.5,40,0,0.509999990463257,40
265,1329608399163.026700,27.5,40,0,0.5,40
266,1329608399463.005060,27.6000003814697,40,0,0.490000009536743,40
267,1329608399763.306620,27.6000003814697,40,0,0.490000009536743,40
268,1329608400063.016280,27.7000007629395,40,0,0.479999989271164,40
269,1329608400363.322960,27.7000007629395,40,0,0.479999989271164,40
270,1329608400663.339440,27.7999992370605,40,0,0.469999998807907,40
271,1329608400963.302880,27.7999992370605,40,0,0.469999998807907,40
272,1329608401263.001300,27.8999996185303,40,0,0.46000000834465,40
273,1329608401562.989920,27.8999996185303,40,0.0016872052801773,0.449999988079071,40
274,1329608401862.987240,27.8999996185303,40,0,0.449999988079071,40
275,1329608402163.315740,27.8999996185303,40,0,0.449999988079071,40
276,1329608402462.975080,28,40,0,0.439999997615814,40
277,1329608402762.986300,28,40,0,0.430000007152557,40
278,1329608403063.004800,28,40,0,0.419999986886978,40
279,1329608403362.957080,28,40,0,0.419999986886978,40
280,1329608403662.999500,28.1000003814697,40,0,0.419999986886978,40
281,1329608403963.018880,28.1000003814697,40,0,0.419999986886978,40
282,1329608404262.997500,28.1000003814697,40,0,0.409999996423721,40
283,1329608404563.019660,28.1000003814697,40,0,0.409999996423721,40
284,1329608404863.314820,28.1000003814697,40,0,0.409999996423721,40
285,1329608405162.990040,28.1000003814697,40,0,0.409999996423721,40
286,1329608405462.988620,28.1000003814697,40,0,0.409999996423721,40
287,1329608405762.996300,28.1000003814697,40,0,0.419999986886978,40
288,1329608406062.991000,28.1000003814697,40,0,0.419999986886978,40
289,1329608406363.007300,28.1000003814697,40,0,0.419999986886978,40
290,1329608406663.014760,28.1000003814697,40,0,0.419999986886978,40
291,1329608406962.981300,28.1000003814697,40,0,0.409999996423721,40
292,1329608407263.009020,28.1000003814697,40,0,0.409999996423721,40
293,1329608407562.970560,28.1000003814697,40,0,0.409999996423721,40
294,1329608407863.012120,28.1000003814697,40,0,0.409999996423721,40
295,1329608408163.303660,28.1000003814697,40,0,0.409999996423721,40
296,1329608408463.012300,28.2000007629395,40,0,0.400000005960464,40
297,1329608408763.023680,28.2000007629395,40,0.0090837674215436,0.400000005960464,40
298,1329608409062.975120,28.2000007629395,40,0,0.400000005960464,40
299,1329608409362.985500,28.2000007629395,40,0,0.400000005960464,40
300,1329608409663.025520,28.2000007629395,40,0,0.409999996423721,40
301,1329608409962.995420,28.2999992370605,40,0,0.409999996423721,40
302,1329608410263.331580,28.2999992370605,40,0,0.409999996423721,40
303,1329608410562.999040,28.2999992370605,40,0,0.409999996423721,40
