Sample,X(ms) [28.03.2012 20:47:48 763 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.AutoOrManual"
904,1332967759163.981420,8.11933135986328,7.94000005722046,29.3999996185303,0
905,1332967759263.688200,8.11933135986328,7.96999979019165,29.3999996185303,0
906,1332967759364.006440,8.12774276733398,7.98999977111816,29.3999996185303,0
907,1332967759464.050000,8.12774276733398,7.98999977111816,29.3999996185303,0
908,1332967759563.983580,8.14174938201904,7.98000001907349,29.3999996185303,0
909,1332967759663.980140,8.14174938201904,7.98999977111816,29.2999992370605,0
910,1332967759764.015280,7.92471218109131,8.02999973297119,29.2999992370605,0
911,1332967759863.695420,7.92471218109131,8.07999992370605,29.2999992370605,0
912,1332967759964.186860,8.03221321105957,8.14000034332275,29.2999992370605,0
913,1332967760063.989180,8.03221321105957,8.18000030517578,29.2000007629395,0
914,1332967760163.978240,7.86864423751831,8.22000026702881,29.2000007629395,0
915,1332967760263.691780,7.86864423751831,8.19999980926514,29.2000007629395,0
916,1332967760364.114600,8.00666522979736,8.13000011444092,29.2000007629395,0
917,1332967760463.972900,8.00666522979736,8.05000019073486,29.1000003814697,0
918,1332967760563.984500,7.86047697067261,8,29.1000003814697,0
919,1332967760663.992520,7.86047697067261,7.94999980926514,29.1000003814697,0
920,1332967760763.995600,8.00836753845215,7.90999984741211,29.1000003814697,0
921,1332967760864.055900,8.00836753845215,7.90000009536743,29.1000003814697,0
922,1332967760963.982040,7.98484706878662,7.8899998664856,29,0
923,1332967761063.969540,7.98484706878662,7.8600001335144,29,0
924,1332967761164.032800,7.97446966171265,7.84000015258789,29,0
925,1332967761263.985660,7.97446966171265,7.82999992370605,29,0
926,1332967761364.008140,8.08868980407715,7.82000017166138,29,0
927,1332967761464.003100,8.08868980407715,7.80999994277954,29,0
928,1332967761564.049460,8.16290664672852,7.78999996185303,29,0
929,1332967761663.972260,8.16290664672852,7.78999996185303,29,0
930,1332967761764.014960,8.21421909332275,7.78000020980835,29,0
931,1332967761863.987200,8.21421909332275,7.78000020980835,29,0
932,1332967761964.044560,8.25240516662598,7.78999996185303,29,0
933,1332967762063.985480,8.25240516662598,7.80000019073486,29,0
934,1332967762164.006040,8.28307437896729,7.80999994277954,29,0
935,1332967762263.974840,8.28307437896729,7.80999994277954,29,0
936,1332967762364.003080,8.30943965911865,7.82000017166138,29,0
937,1332967762463.957000,8.30943965911865,7.84000015258789,29,0
938,1332967762564.027120,8.45045280456543,7.8600001335144,29.1000003814697,0
