Sample,X(ms) [21.03.2012 03:10:24 063 UTC],"Signals_DB.Heater_Tout","Signals_DB.Heater_Tout_SP","Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_PWR"
317,1332299519163.227060,33,40,0.951481103897095,0.879999995231628,40
318,1332299519463.255140,33.0999984741211,40,0.892202198505402,0.879999995231628,40
319,1332299519763.269040,33.0999984741211,40,0.878395676612854,0.870000004768372,40
320,1332299520063.339460,33.2000007629395,40,0.923486232757568,0.879999995231628,40
321,1332299520363.246900,33.2000007629395,40,0.800000011920929,0.870000004768372,40
322,1332299520663.221160,33.2999992370605,40,0.845028638839722,0.870000004768372,40
323,1332299520963.273060,33.5,40,0.970741271972656,0.870000004768372,40
324,1332299521263.366160,33.5999984741211,40,1.09709215164185,0.870000004768372,40
325,1332299521563.222960,33.7999992370605,40,1.24771082401276,0.870000004768372,40
326,1332299521863.233120,34,40,1.22223329544067,0.879999995231628,40
327,1332299522163.236940,34.2000007629395,40,1.22451257705688,0.870000004768372,40
328,1332299522463.235800,34.4000015258789,40,1.43131518363953,0.879999995231628,40
329,1332299522763.213460,34.5,40,1.37330603599548,0.879999995231628,40
330,1332299523063.293200,34.5999984741211,40,1.21966254711151,0.889999985694885,40
331,1332299523363.241480,34.7000007629395,40,1.26480293273926,0.910000026226044,40
332,1332299523663.242860,34.7000007629395,40,0.941819429397583,0.920000016689301,40
333,1332299523963.220680,34.7999992370605,40,0.867374658584595,0.939999997615814,40
334,1332299524263.240300,34.7999992370605,40,0.93274861574173,0.949999988079071,40
335,1332299524563.224440,34.9000015258789,40,1.09258961677551,0.949999988079071,40
336,1332299524863.249520,35.0999984741211,40,1.29769599437714,0.959999978542328,40
337,1332299525163.198300,35.2999992370605,40,1.43856704235077,0.959999978542328,40
338,1332299525463.252800,35.5,40,1.52520763874054,0.970000028610229,40
339,1332299525763.218780,35.7000007629395,40,1.48421049118042,0.980000019073486,40
340,1332299526063.355520,35.7999992370605,40,1.34879422187805,0.990000009536743,40
341,1332299526363.232680,36,40,1.51639270782471,1.00999999046326,40
342,1332299526663.279760,36.0999984741211,40,1.39449775218964,1.01999998092651,40
343,1332299526963.221240,36.0999984741211,40,1.33106935024261,1.03999996185303,40
344,1332299527263.249720,36.2000007629395,40,1.20608937740326,1.05999994277954,40
345,1332299527563.222400,36.2000007629395,40,1.22326040267944,1.08000004291534,40
346,1332299527863.240700,36.4000015258789,40,1.36115777492523,1.0900000333786,40
347,1332299528163.216700,36.4000015258789,40,1.32417178153992,1.10000002384186,40
348,1332299528463.321860,36.5,40,1.296635389328,1.10000002384186,40
349,1332299528763.241660,36.7000007629395,40,1.52830231189728,1.10000002384186,40
350,1332299529063.307520,36.7999992370605,40,1.46600568294525,1.10000002384186,40
351,1332299529363.234200,37,40,1.5331506729126,1.11000001430511,40
352,1332299529663.299580,37.0999984741211,40,1.49841010570526,1.12000000476837,40
353,1332299529963.238500,37.0999984741211,40,1.45449495315552,1.13999998569489,40
354,1332299530263.309180,37.2000007629395,40,1.42250347137451,1.14999997615814,40
355,1332299530563.212540,37.2000007629395,40,1.30280530452728,1.14999997615814,40
