Sample,X(ms) [28.03.2012 20:58:20 264 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.AutoOrManual"
313,1332968331564.242700,8.59085464477539,8.39000034332275,29.7000007629395,0
314,1332968331664.241600,8.59085464477539,8.39000034332275,29.6000003814697,0
315,1332968331764.288600,8.65649318695068,8.39999961853027,29.6000003814697,0
316,1332968331864.273420,8.65649318695068,8.40999984741211,29.5,0
317,1332968331964.251360,8.65649318695068,8.42000007629395,29.5,0
318,1332968332064.279020,8.54997253417969,8.43000030517578,29.5,0
319,1332968332163.958920,8.54997253417969,8.44999980926514,29.5,0
320,1332968332264.273680,8.54997253417969,8.47000026702881,29.3999996185303,0
321,1332968332364.295040,8.64603900909424,8.47999954223633,29.3999996185303,0
322,1332968332464.251360,8.64603900909424,8.48999977111816,29.3999996185303,0
323,1332968332564.249540,8.64603900909424,8.5,29.3999996185303,0
324,1332968332664.244140,8.76624870300293,8.51000022888184,29.3999996185303,0
325,1332968332764.264980,8.76624870300293,8.52000045776367,29.2999992370605,0
326,1332968332864.239040,8.76624870300293,8.52000045776367,29.2999992370605,0
327,1332968332964.282700,8.68744373321533,8.53999996185303,29.2999992370605,0
328,1332968333063.963800,8.68744373321533,8.53999996185303,29.2999992370605,0
329,1332968333164.234680,8.68744373321533,8.55000019073486,29.2000007629395,0
330,1332968333264.313280,8.72855091094971,8.55000019073486,29.2000007629395,0
331,1332968333363.938580,8.72855091094971,8.55000019073486,29.2000007629395,0
332,1332968333464.255120,8.72855091094971,8.55000019073486,29.1000003814697,0
333,1332968333564.282200,8.68234539031982,8.55000019073486,29.1000003814697,0
334,1332968333664.262580,8.68234539031982,8.55000019073486,29,0
335,1332968333763.954300,8.68234539031982,8.55000019073486,29,0
336,1332968333864.246760,8.59395885467529,8.5600004196167,29,0
337,1332968333963.954440,8.59395885467529,8.5600004196167,29,0
338,1332968334064.226960,8.59395885467529,8.5600004196167,29,0
339,1332968334164.311520,8.76810646057129,8.5600004196167,28.8999996185303,0
340,1332968334264.300480,8.76810646057129,8.5600004196167,28.8999996185303,0
341,1332968334364.285040,8.76810646057129,8.5600004196167,28.8999996185303,0
342,1332968334464.244020,8.78259658813477,8.5600004196167,28.8999996185303,0
343,1332968334564.232840,8.78259658813477,8.5600004196167,28.7999992370605,0
344,1332968334664.296600,8.78259658813477,8.5600004196167,28.7999992370605,0
345,1332968334764.269360,8.72451686859131,8.5600004196167,28.7999992370605,0
346,1332968334864.246940,8.72451686859131,8.56999969482422,28.7999992370605,0
347,1332968334963.955160,8.72451686859131,8.59000015258789,28.7999992370605,0
348,1332968335064.280620,8.91624069213867,8.61999988555908,28.7999992370605,0
349,1332968335164.239560,8.91624069213867,8.65999984741211,28.7000007629395,0
350,1332968335264.286260,8.91624069213867,8.69999980926514,28.7000007629395,0
351,1332968335364.273840,8.80013656616211,8.72000026702881,28.7000007629395,0
352,1332968335463.961360,8.80013656616211,8.75,28.7000007629395,0
353,1332968335564.299960,8.80013656616211,8.77000045776367,28.7000007629395,0
354,1332968335664.257180,8.89576816558838,8.77999973297119,28.6000003814697,0
355,1332968335763.927300,8.89576816558838,8.80000019073486,28.6000003814697,0
356,1332968335863.961320,8.89576816558838,8.81999969482422,28.6000003814697,0
357,1332968335964.262060,8.87661266326904,8.82999992370605,28.6000003814697,0
358,1332968336063.919260,8.87661266326904,8.84000015258789,28.6000003814697,0
359,1332968336163.935300,8.87661266326904,8.84000015258789,28.6000003814697,0
360,1332968336264.265880,9.01809406280518,8.85000038146973,28.6000003814697,0
361,1332968336364.279340,9.01809406280518,8.85000038146973,28.6000003814697,0
362,1332968336463.963040,9.01809406280518,8.85000038146973,28.5,0
363,1332968336564.268520,8.95186328887939,8.85000038146973,28.5,0
364,1332968336663.944780,8.95186328887939,8.85999965667725,28.5,0
365,1332968336763.963200,8.95186328887939,8.85999965667725,28.5,0
366,1332968336864.253200,9.00195217132568,8.85999965667725,28.5,0
367,1332968336964.245880,9.00195217132568,8.86999988555908,28.5,0
368,1332968337064.247600,9.00195217132568,8.86999988555908,28.5,0
369,1332968337164.248200,9.10615921020508,8.86999988555908,28.5,0
370,1332968337263.950020,9.10615921020508,8.88000011444092,28.5,0
371,1332968337363.935180,9.10615921020508,8.88000011444092,28.5,0
372,1332968337464.283820,9.16692352294922,8.89000034332275,28.5,0
373,1332968337563.956780,9.16692352294922,8.88000011444092,28.5,0
374,1332968337664.246660,9.16692352294922,8.89000034332275,28.5,0
375,1332968337763.949380,9.13795471191406,8.89000034332275,28.3999996185303,0
376,1332968337863.960440,9.13795471191406,8.89000034332275,28.3999996185303,0
377,1332968337963.962580,9.13795471191406,8.89000034332275,28.3999996185303,0
378,1332968338064.239520,9.06591796875,8.89000034332275,28.3999996185303,0
379,1332968338164.260520,9.06591796875,8.89000034332275,28.3999996185303,0
380,1332968338263.946260,9.06591796875,8.89000034332275,28.3999996185303,0
381,1332968338364.282060,9.18473720550537,8.89000034332275,28.3999996185303,0
382,1332968338463.926160,9.18473720550537,8.89000034332275,28.3999996185303,0
383,1332968338563.950560,9.18473720550537,8.89000034332275,28.3999996185303,0
384,1332968338664.259900,9.25145530700684,8.89000034332275,28.3999996185303,0
385,1332968338764.242560,9.25145530700684,8.89000034332275,28.3999996185303,0
386,1332968338863.933840,9.25145530700684,8.89000034332275,28.3999996185303,0
387,1332968338964.252820,9.29623317718506,8.89999961853027,28.3999996185303,0
388,1332968339064.254400,9.29623317718506,8.90999984741211,28.3999996185303,0
389,1332968339163.960120,9.29623317718506,8.93000030517578,28.2999992370605,0
390,1332968339264.279260,9.18889427185059,8.94999980926514,28.2999992370605,0
391,1332968339363.934700,9.18889427185059,8.98999977111816,28.2999992370605,0
392,1332968339463.925160,9.18889427185059,9.02000045776367,28.2999992370605,0
