Sample,X(ms) [01.04.2012 06:54:40 565 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.Tout_setpoint","Signals_to_S7protocol.INTERNAL.Communication_Error[%DB8.DBX32.0]"
90,1333263289565.320980,4.04707145690918,3.89000010490417,30.1000003814697,27,0
91,1333263289665.328040,4.06619215011597,3.90000009536743,30.1000003814697,27,0
92,1333263289765.280600,4.06619215011597,3.90000009536743,30.1000003814697,27,0
93,1333263289865.237620,4.06619215011597,3.91000008583069,30.1000003814697,27,0
94,1333263289965.252940,4.06619215011597,3.91000008583069,30.1000003814697,27,0
95,1333263290065.253560,4.06619215011597,3.92000007629395,30.1000003814697,27,0
96,1333263290165.255760,4.06619215011597,3.92000007629395,30.1000003814697,27,0
97,1333263290265.277220,4.08524179458618,3.92000007629395,30.1000003814697,27,0
98,1333263290365.225620,4.08524179458618,3.9300000667572,30.1000003814697,27,0
99,1333263290465.340420,4.08524179458618,3.9300000667572,30.1000003814697,27,0
100,1333263290565.303040,4.10422372817993,3.9300000667572,30.1000003814697,27,0
101,1333263290665.297740,4.10422372817993,3.9300000667572,30.1000003814697,27,0
102,1333263290765.266920,4.10422372817993,3.9300000667572,30.1000003814697,27,0
103,1333263290865.283860,4.12314128875732,3.9300000667572,30.1000003814697,27,0
104,1333263290965.217980,4.12314128875732,3.9300000667572,30.1000003814697,27,0
105,1333263291065.245580,4.12314128875732,3.9300000667572,30.1000003814697,27,0
106,1333263291165.245640,4.14199638366699,3.9300000667572,30.1000003814697,27,0
107,1333263291265.230740,4.14199638366699,3.95000004768372,30.1000003814697,27,0
108,1333263291365.247300,4.14199638366699,3.96000003814697,30.1000003814697,27,0
109,1333263291465.239580,4.14199638366699,3.98000001907349,30.1000003814697,27,0
110,1333263291565.322240,4.14199638366699,4,30.1000003814697,27,0
111,1333263291665.294080,4.14199638366699,4.01999998092651,30.1000003814697,27,0
112,1333263291765.246480,4.16078948974609,4.03000020980835,30.1000003814697,27,0
113,1333263291865.245380,4.16078948974609,4.05000019073486,30.1000003814697,27,0
114,1333263291965.223620,4.16078948974609,4.05999994277954,30.1000003814697,27,0
115,1333263292065.329700,4.17951774597168,4.05999994277954,30.1000003814697,27,0
116,1333263292165.263620,4.17951774597168,4.07000017166138,30.1000003814697,27,0
117,1333263292265.210520,4.17951774597168,4.07999992370605,30.1000003814697,27,0
118,1333263292365.241720,4.19817733764648,4.07999992370605,30.1000003814697,27,0
119,1333263292465.259440,4.19817733764648,4.09000015258789,30.1000003814697,27,0
120,1333263292565.256040,4.19817733764648,4.09000015258789,30.1000003814697,27,0
121,1333263292665.244880,4.21677112579346,4.09999990463257,30.1000003814697,27,0
122,1333263292765.248500,4.21677112579346,4.09999990463257,30.1000003814697,27,0
123,1333263292865.270620,4.21677112579346,4.09999990463257,30.2000007629395,27,0
124,1333263292965.295660,4.21677112579346,4.09999990463257,30.2000007629395,27,0
125,1333263293065.249240,4.21677112579346,4.1100001335144,30.2000007629395,27,0
126,1333263293165.261820,4.21677112579346,4.1100001335144,30.2000007629395,27,0
127,1333263293265.294120,4.23595237731934,4.11999988555908,30.2000007629395,27,0
128,1333263293365.278600,4.23595237731934,4.11999988555908,30.2000007629395,27,0
129,1333263293465.267400,4.23595237731934,4.13000011444092,30.2000007629395,27,0
130,1333263293565.290220,4.25506782531738,4.1399998664856,30.2000007629395,27,0
131,1333263293665.233740,4.25506782531738,4.1399998664856,30.2000007629395,27,0
132,1333263293765.232500,4.25506782531738,4.1399998664856,30.2000007629395,27,0
133,1333263293865.283600,4.27411556243896,4.15000009536743,30.2000007629395,27,0
134,1333263293965.245980,4.27411556243896,4.15000009536743,30.2000007629395,27,0
135,1333263294065.266980,4.27411556243896,4.15000009536743,30.2000007629395,27,0
136,1333263294165.309220,4.27411556243896,4.15000009536743,30.2000007629395,27,0
137,1333263294265.253980,4.27411556243896,4.1399998664856,30.2000007629395,27,0
138,1333263294365.415400,4.27411556243896,4.1399998664856,30.2000007629395,27,0
139,1333263294465.256000,4.29309320449829,4.1399998664856,30.2000007629395,27,0
140,1333263294565.245760,4.29309320449829,4.1399998664856,30.2000007629395,27,0
141,1333263294665.266680,4.29309320449829,4.1399998664856,30.2000007629395,27,0
142,1333263294765.266480,4.31199741363525,4.13000011444092,30.2000007629395,27,0
143,1333263294865.311340,4.31199741363525,4.13000011444092,30.2000007629395,27,0
144,1333263294965.256140,4.31199741363525,4.13000011444092,30.1000003814697,27,0
145,1333263295065.284300,4.33083534240723,4.13000011444092,30.1000003814697,27,0
146,1333263295165.274600,4.33083534240723,4.13000011444092,30.1000003814697,27,0
147,1333263295265.265960,4.33083534240723,4.13000011444092,30.1000003814697,27,0
148,1333263295365.370940,4.34897756576538,4.13000011444092,30.1000003814697,27,0
149,1333263295465.282880,4.34897756576538,4.13000011444092,30.1000003814697,27,0
150,1333263295565.251300,4.34897756576538,4.13000011444092,30.1000003814697,27,0
151,1333263295665.299060,4.34897756576538,4.13000011444092,30.1000003814697,27,0
152,1333263295765.279560,4.34897756576538,4.13000011444092,30.1000003814697,27,0
153,1333263295865.253300,4.34897756576538,4.1399998664856,30.1000003814697,27,0
154,1333263295965.251840,4.36708688735962,4.1399998664856,30.1000003814697,27,0
155,1333263296065.219420,4.36708688735962,4.1399998664856,30.1000003814697,27,0
156,1333263296165.302280,4.36708688735962,4.1399998664856,30.1000003814697,27,0
157,1333263296265.258180,4.38516473770142,4.1399998664856,30.1000003814697,27,0
158,1333263296365.325120,4.38516473770142,4.1399998664856,30.1000003814697,27,0
159,1333263296465.287920,4.38516473770142,4.15000009536743,30.1000003814697,27,0
160,1333263296565.285160,4.38516521453857,4.15000009536743,30.1000003814697,30.1000003814697,1
161,1333263296665.276960,4.38516521453857,4.15000009536743,30.1000003814697,27,0
162,1333263296765.228380,4.38516521453857,4.15000009536743,30.1000003814697,27,0
163,1333263296865.220500,4.38516521453857,4.15000009536743,30.1000003814697,27,0
164,1333263296965.375900,4.40318155288696,4.15000009536743,30.1000003814697,27,0
165,1333263297065.258880,4.40318155288696,4.15000009536743,30.1000003814697,27,0
166,1333263297165.237840,4.40318155288696,4.15000009536743,30.1000003814697,27,0
167,1333263297265.259860,4.40318155288696,4.15000009536743,30.1000003814697,27,0
168,1333263297365.241980,4.42116641998291,4.15000009536743,30.1000003814697,27,0
169,1333263297465.317360,4.42116641998291,4.15999984741211,30.1000003814697,27,0
170,1333263297565.249300,4.42116641998291,4.17999982833862,30.1000003814697,27,0
171,1333263297665.244540,4.42116641998291,4.19999980926514,30.1000003814697,27,0
172,1333263297765.227840,4.42116641998291,4.21999979019165,30.1000003814697,27,0
173,1333263297865.258880,4.43910264968872,4.23999977111816,30.1000003814697,27,0
174,1333263297965.269240,4.43910264968872,4.26000022888184,30.1000003814697,27,0
175,1333263298065.290280,4.45698642730713,4.28000020980835,30.1000003814697,27,0
176,1333263298165.241880,4.45698642730713,4.28999996185303,30,27,0
177,1333263298265.277880,4.45698642730713,4.30999994277954,30,27,0
178,1333263298365.222420,4.45698642730713,4.32000017166138,30,27,0
179,1333263298465.247860,4.47416973114014,4.32999992370605,30,27,0
180,1333263298565.257060,4.47416973114014,4.34000015258789,30,27,0
181,1333263298665.245300,4.47416973114014,4.34000015258789,30,27,0
182,1333263298765.221220,4.47416973114014,4.34999990463257,30,27,0
183,1333263298865.304280,4.49131011962891,4.34999990463257,30,27,0
184,1333263298965.238620,4.49131011962891,4.3600001335144,30,27,0
185,1333263299065.247700,4.49131011962891,4.3600001335144,30,27,0
186,1333263299165.269200,4.49131011962891,4.3600001335144,30,27,0
187,1333263299265.251720,4.50840854644775,4.3600001335144,30,27,0
188,1333263299365.228440,4.50840854644775,4.3600001335144,29.8999996185303,27,0
189,1333263299465.264540,4.50840854644775,4.3600001335144,29.8999996185303,27,0
190,1333263299565.252800,4.50840854644775,4.3600001335144,29.8999996185303,27,0
191,1333263299665.267000,4.5248122215271,4.3600001335144,29.8999996185303,27,0
192,1333263299765.273080,4.5248122215271,4.3600001335144,29.8999996185303,27,0
193,1333263299865.249560,4.54117155075073,4.3600001335144,29.8999996185303,27,0
194,1333263299965.258580,4.54117155075073,4.3600001335144,29.8999996185303,27,0
195,1333263300065.252300,4.54117155075073,4.3600001335144,29.8999996185303,27,0
196,1333263300165.231520,4.54117155075073,4.36999988555908,29.8999996185303,27,0
197,1333263300265.264600,4.54117155075073,4.36999988555908,29.8999996185303,27,0
198,1333263300365.280640,4.54117202758789,4.36999988555908,29.8999996185303,29.8999996185303,1
199,1333263300465.251340,4.54117202758789,4.38000011444092,29.8999996185303,27,0
200,1333263300565.254840,4.54117202758789,4.38000011444092,29.8999996185303,27,0
201,1333263300665.256020,4.54117202758789,4.3899998664856,29.8999996185303,27,0
202,1333263300765.262480,4.55743265151978,4.3899998664856,29.8999996185303,27,0
203,1333263300865.271340,4.55743265151978,4.40000009536743,29.8999996185303,27,0
204,1333263300965.227920,4.55743265151978,4.40999984741211,29.8999996185303,27,0
205,1333263301065.283100,4.57366180419922,4.40999984741211,29.8999996185303,27,0
206,1333263301165.272400,4.57366180419922,4.42000007629395,29.8999996185303,27,0
207,1333263301265.237280,4.57366180419922,4.42000007629395,29.8999996185303,27,0
208,1333263301365.262600,4.57366180419922,4.42000007629395,29.8999996185303,27,0
209,1333263301465.242600,4.57366180419922,4.42000007629395,29.8999996185303,27,0
210,1333263301565.297920,4.58986234664917,4.42999982833862,29.8999996185303,27,0
211,1333263301665.250120,4.58986234664917,4.42000007629395,29.8999996185303,27,0
212,1333263301765.239160,4.58986234664917,4.42000007629395,29.8999996185303,27,0
213,1333263301865.270640,4.60603904724121,4.42000007629395,29.8999996185303,27,0
214,1333263301965.254860,4.60603904724121,4.42000007629395,29.7999992370605,27,0
215,1333263302065.240620,4.60603904724121,4.42000007629395,29.7999992370605,27,0
216,1333263302165.289680,4.62154722213745,4.42999982833862,29.7999992370605,27,0
217,1333263302265.314060,4.62154722213745,4.44000005722046,29.7999992370605,27,0
218,1333263302365.242560,4.62154722213745,4.46000003814697,29.7999992370605,27,0
219,1333263302465.387880,4.62154722213745,4.48000001907349,29.7999992370605,27,0
220,1333263302564.962940,4.62154722213745,4.5,29.7999992370605,27,0
221,1333263302664.953320,4.62154722213745,4.51999998092651,29.7999992370605,27,0
222,1333263302765.266260,4.63704824447632,4.53000020980835,29.7999992370605,27,0
223,1333263302865.231240,4.63704824447632,4.55000019073486,29.7999992370605,27,0
224,1333263302965.278400,4.63704824447632,4.55999994277954,29.7999992370605,29.7999992370605,1
225,1333263303065.291420,4.63704824447632,4.57000017166138,29.7999992370605,27,0
226,1333263303165.244340,4.63704824447632,4.59000015258789,29.7999992370605,27,0
227,1333263303265.319700,4.65254402160645,4.59999990463257,29.7999992370605,27,0
228,1333263303365.274280,4.65254402160645,4.59999990463257,29.7999992370605,27,0
229,1333263303465.258180,4.65254402160645,4.6100001335144,29.7999992370605,27,0
230,1333263303565.282600,4.65254402160645,4.61999988555908,29.7999992370605,27,0
231,1333263303665.298760,4.65254402160645,4.61999988555908,29.7999992370605,27,0
232,1333263303765.247840,4.66803359985352,4.61999988555908,29.7999992370605,27,0
233,1333263303865.270280,4.66803359985352,4.61999988555908,29.7999992370605,27,0
234,1333263303965.240660,4.66803359985352,4.6100001335144,29.7999992370605,27,0
235,1333263304065.264700,4.68352127075195,4.6100001335144,29.7999992370605,27,0
236,1333263304165.319500,4.68352127075195,4.6100001335144,29.7999992370605,27,0
237,1333263304265.247600,4.68352127075195,4.59999990463257,29.7999992370605,27,0
238,1333263304364.952760,4.68352127075195,4.59999990463257,29.7999992370605,27,0
239,1333263304465.260200,4.68352127075195,4.6100001335144,29.7999992370605,27,0
240,1333263304565.293820,4.68352127075195,4.6100001335144,29.7999992370605,27,0
241,1333263304665.244620,4.69900846481323,4.6100001335144,29.7999992370605,27,0
242,1333263304764.959200,4.69900846481323,4.6100001335144,29.7999992370605,27,0
243,1333263304864.948840,4.69900846481323,4.6100001335144,29.7999992370605,27,0
244,1333263304965.274060,4.71449851989746,4.6100001335144,29.7999992370605,27,0
245,1333263305064.936240,4.71449851989746,4.61999988555908,29.7999992370605,27,0
246,1333263305165.282140,4.71449851989746,4.61999988555908,29.7999992370605,27,0
247,1333263305265.251220,4.72999238967896,4.61999988555908,29.7999992370605,27,0
248,1333263305365.253640,4.72999238967896,4.63000011444092,29.7999992370605,27,0
249,1333263305464.950500,4.72999238967896,4.6399998664856,29.7999992370605,27,0
250,1333263305565.253280,4.74549198150635,4.6399998664856,29.7000007629395,27,0
251,1333263305664.950540,4.74549198150635,4.6399998664856,29.7000007629395,27,0
252,1333263305764.946080,4.74549198150635,4.6399998664856,29.7000007629395,27,0
253,1333263305865.256660,4.74549198150635,4.6399998664856,29.7000007629395,27,0
254,1333263305964.953600,4.74549198150635,4.65000009536743,29.7000007629395,27,0
255,1333263306064.953460,4.74549198150635,4.65000009536743,29.7000007629395,27,0
256,1333263306165.276060,4.76034879684448,4.6399998664856,29.7000007629395,27,0
257,1333263306265.225640,4.76034879684448,4.6399998664856,29.7000007629395,27,0
258,1333263306365.268740,4.76034879684448,4.6399998664856,29.7000007629395,29.7000007629395,1
259,1333263306465.236800,4.76034879684448,4.6399998664856,29.7000007629395,27,0
260,1333263306564.957880,4.76034879684448,4.6399998664856,29.7000007629395,27,0
261,1333263306665.274020,4.76034879684448,4.6399998664856,29.7000007629395,27,0
262,1333263306765.288240,4.76034879684448,4.63000011444092,29.7000007629395,29.7000007629395,1
263,1333263306865.246140,4.76034879684448,4.63000011444092,29.7000007629395,27,0
264,1333263306965.258740,4.76034879684448,4.63000011444092,29.7000007629395,27,0
265,1333263307064.945600,4.76034879684448,4.63000011444092,29.7000007629395,27,0
266,1333263307165.247180,4.77526712417603,4.61999988555908,29.7000007629395,27,0
267,1333263307264.937900,4.77526712417603,4.61999988555908,29.6000003814697,27,0
268,1333263307364.957880,4.77526712417603,4.61999988555908,29.6000003814697,27,0
269,1333263307465.264040,4.7895450592041,4.63000011444092,29.6000003814697,27,0
270,1333263307564.941380,4.7895450592041,4.63000011444092,29.6000003814697,27,0
271,1333263307664.957280,4.7895450592041,4.63000011444092,29.6000003814697,27,0
272,1333263307765.267040,4.7895450592041,4.63000011444092,29.6000003814697,27,0
273,1333263307865.262660,4.7895450592041,4.63000011444092,29.6000003814697,27,0
274,1333263307964.961280,4.7895450592041,4.63000011444092,29.6000003814697,27,0
275,1333263308065.283780,4.80383443832397,4.63000011444092,29.5,27,0
276,1333263308165.255860,4.80383443832397,4.63000011444092,29.5,27,0
277,1333263308265.301120,4.81747722625732,4.63000011444092,29.5,27,0
278,1333263308365.270260,4.81747722625732,4.63000011444092,29.5,27,0
279,1333263308465.343280,4.81747722625732,4.6399998664856,29.5,27,0
280,1333263308565.304080,4.81747722625732,4.63000011444092,29.5,27,0
281,1333263308665.255660,4.83110284805298,4.63000011444092,29.5,27,0
282,1333263308765.301320,4.83110284805298,4.63000011444092,29.5,27,0
283,1333263308865.305740,4.83110284805298,4.63000011444092,29.5,27,0
284,1333263308964.957100,4.83110284805298,4.63000011444092,29.5,27,0
285,1333263309065.236080,4.84470844268799,4.63000011444092,29.5,27,0
286,1333263309165.253220,4.84470844268799,4.63000011444092,29.5,27,0
287,1333263309265.250880,4.84470844268799,4.63000011444092,29.5,27,0
288,1333263309364.933620,4.84470844268799,4.61999988555908,29.5,27,0
289,1333263309465.261420,4.85830068588257,4.61999988555908,29.5,27,0
290,1333263309564.951540,4.85830068588257,4.61999988555908,29.5,27,0
291,1333263309665.282780,4.87188673019409,4.61999988555908,29.5,27,0
292,1333263309764.959460,4.87188673019409,4.61999988555908,29.5,27,0
293,1333263309864.963200,4.87188673019409,4.61999988555908,29.3999996185303,27,0
294,1333263309964.959280,4.87188673019409,4.63000011444092,29.3999996185303,27,0
295,1333263310065.251800,4.88483428955078,4.63000011444092,29.3999996185303,27,0
296,1333263310165.277240,4.88483428955078,4.6399998664856,29.3999996185303,27,0
297,1333263310265.251320,4.88483428955078,4.65000009536743,29.3999996185303,27,0
298,1333263310364.935620,4.88483428955078,4.65000009536743,29.3999996185303,27,0
299,1333263310465.248300,4.89779376983643,4.67000007629395,29.3999996185303,27,0
300,1333263310565.282040,4.89779376983643,4.67999982833862,29.3999996185303,27,0
301,1333263310664.955340,4.89779376983643,4.69999980926514,29.3999996185303,27,0
302,1333263310764.954240,4.89779376983643,4.71000003814697,29.3999996185303,27,0
303,1333263310865.267200,4.91076040267944,4.71999979019165,29.3999996185303,27,0
304,1333263310964.937420,4.91076040267944,4.73999977111816,29.3999996185303,27,0
305,1333263311064.961860,4.91076040267944,4.75,29.3999996185303,27,0
306,1333263311164.958540,4.91076040267944,4.76000022888184,29.3999996185303,27,0
307,1333263311265.247080,4.92373752593994,4.76999998092651,29.3999996185303,27,0
308,1333263311365.249180,4.92373752593994,4.78000020980835,29.3999996185303,27,0
309,1333263311465.249640,4.92373752593994,4.78999996185303,29.3999996185303,27,0
310,1333263311564.951960,4.92373752593994,4.78999996185303,29.2999992370605,27,0
311,1333263311665.265860,4.93673086166382,4.80000019073486,29.2999992370605,27,0
312,1333263311764.945920,4.93673086166382,4.80000019073486,29.2999992370605,27,0
313,1333263311864.955000,4.93673086166382,4.80000019073486,29.2999992370605,27,0
314,1333263311965.248040,4.93673086166382,4.80000019073486,29.2999992370605,27,0
315,1333263312065.245520,4.9490966796875,4.80999994277954,29.2999992370605,27,0
316,1333263312164.928620,4.9490966796875,4.80999994277954,29.2999992370605,27,0
317,1333263312265.258740,4.9490966796875,4.80999994277954,29.2999992370605,27,0
318,1333263312365.304320,4.9490966796875,4.82000017166138,29.2999992370605,27,0
319,1333263312465.253900,4.96148586273193,4.82000017166138,29.2999992370605,27,0
320,1333263312564.933800,4.96148586273193,4.82000017166138,29.2999992370605,27,0
321,1333263312664.962660,4.96148586273193,4.82999992370605,29.2000007629395,27,0
322,1333263312765.303560,4.96148586273193,4.82999992370605,29.2000007629395,29.2000007629395,1
323,1333263312865.259820,4.96148586273193,4.82999992370605,29.2000007629395,27,0
324,1333263312965.302300,4.96148586273193,4.82999992370605,29.2000007629395,27,0
325,1333263313065.268440,4.97327709197998,4.82999992370605,29.2000007629395,27,0
326,1333263313164.951020,4.97327709197998,4.84000015258789,29.2000007629395,27,0
327,1333263313265.282200,4.97327709197998,4.84000015258789,29.2000007629395,27,0
328,1333263313365.285400,4.97327709197998,4.84000015258789,29.2000007629395,27,0
329,1333263313464.959120,4.97327709197998,4.84000015258789,29.2000007629395,27,0
330,1333263313565.272840,4.9851016998291,4.84000015258789,29.2000007629395,27,0
331,1333263313664.921940,4.9851016998291,4.84000015258789,29.2000007629395,27,0
332,1333263313764.949380,4.9851016998291,4.84000015258789,29.2000007629395,27,0
333,1333263313865.318040,4.99696111679077,4.84000015258789,29.2000007629395,27,0
334,1333263313964.935840,4.99696111679077,4.84000015258789,29.2000007629395,27,0
335,1333263314064.948780,4.99696111679077,4.84000015258789,29.1000003814697,27,0
336,1333263314165.275180,5.00820779800415,4.84000015258789,29.1000003814697,27,0
337,1333263314264.951240,5.00820779800415,4.84999990463257,29.1000003814697,27,0
338,1333263314364.951340,5.00820779800415,4.84000015258789,29.1000003814697,27,0
339,1333263314465.295220,5.00820779800415,4.84000015258789,29.1000003814697,27,0
340,1333263314565.249060,5.00820779800415,4.84999990463257,29.1000003814697,27,0
341,1333263314665.240100,5.00820779800415,4.84999990463257,29.1000003814697,27,0
342,1333263314765.253380,5.01951217651367,4.84999990463257,29.1000003814697,27,0
343,1333263314864.938520,5.01951217651367,4.8600001335144,29.1000003814697,27,0
344,1333263314964.956120,5.01951217651367,4.86999988555908,29.1000003814697,27,0
345,1333263315065.274560,5.03087282180786,4.86999988555908,29.1000003814697,27,0
346,1333263315165.239320,5.03087282180786,4.88000011444092,29.1000003814697,27,0
347,1333263315264.933140,5.03087282180786,4.8899998664856,29.1000003814697,27,0
348,1333263315365.281200,5.04228734970093,4.8899998664856,29.1000003814697,27,0
349,1333263315465.245980,5.04228734970093,4.90000009536743,29.1000003814697,27,0
350,1333263315564.961920,5.04228734970093,4.90000009536743,29.1000003814697,27,0
351,1333263315665.247540,5.04228734970093,4.90999984741211,29,27,0
352,1333263315765.305360,5.04228734970093,4.92000007629395,29,29,1
353,1333263315865.271320,5.04228734970093,4.92000007629395,29,27,0
354,1333263315965.259380,5.04228734970093,4.92000007629395,29,27,0
355,1333263316065.255760,5.04228734970093,4.92999982833862,29,27,0
356,1333263316165.314440,5.04228734970093,4.92999982833862,29,29,1
357,1333263316265.272460,5.04228734970093,4.92999982833862,29,27,0
358,1333263316365.244740,5.04228734970093,4.92999982833862,29,27,0
359,1333263316465.244180,5.04228734970093,4.92999982833862,29,27,0
360,1333263316565.284100,5.05317735671997,4.92999982833862,29,27,0
361,1333263316665.234480,5.05317735671997,4.94000005722046,29,27,0
362,1333263316765.296960,5.05317735671997,4.94000005722046,28.8999996185303,27,0
363,1333263316865.254540,5.05317735671997,4.92999982833862,28.8999996185303,27,0
364,1333263316965.259160,5.0640869140625,4.92999982833862,28.8999996185303,27,0
