Sample,X(ms) [11.12.2014 00:10:11 568 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
207640,1418256842974.535759,104,163,808,40
207641,1418256842976.362759,104,163,808,40
207642,1418256842977.521759,104,163,808,40
207643,1418256842978.642759,104,163,808,40
207644,1418256842980.417759,104,163,808,40
207645,1418256842981.669759,104,163,808,40
207646,1418256842982.863759,104,163,808,40
207647,1418256842984.003759,104,163,808,40
207648,1418256842985.591759,104,163,808,40
207649,1418256842986.201759,104,163,808,40
207650,1418256842987.149759,104,163,808,40
207651,1418256842988.251759,104,163,808,40
207652,1418256842989.298759,104,163,808,40
207653,1418256842990.320759,104,163,808,40
207654,1418256842991.356759,103,163,808,40
207655,1418256842992.385759,103,163,808,40
207656,1418256842993.424759,103,163,808,40
207657,1418256842994.466759,103,163,808,40
207658,1418256842995.562759,103,163,808,40
207659,1418256842996.576759,103,163,808,40
207660,1418256842997.628759,103,163,808,40
207661,1418256842998.778759,103,163,808,40
207662,1418256842999.705759,103,163,808,40
207663,1418256843000.737759,103,163,808,40
207664,1418256843001.837759,103,163,808,40
207665,1418256843002.844759,103,163,808,40
207666,1418256843003.865759,103,163,808,40
207667,1418256843006.320759,103,163,808,40
207668,1418256843007.475759,103,163,808,40
207669,1418256843008.675759,103,163,808,40
207670,1418256843010.493759,103,163,808,40
207671,1418256843011.716759,103,163,808,40
207672,1418256843012.916759,103,163,808,40
207673,1418256843013.849759,103,163,808,40
207674,1418256843014.809759,103,163,808,40
207675,1418256843015.805759,103,163,808,40
207676,1418256843016.818759,103,163,808,40
207677,1418256843017.974759,103,163,808,40
207678,1418256843019.026759,103,163,808,40
207679,1418256843019.960759,103,163,808,40
207680,1418256843020.996759,103,163,808,40
207681,1418256843022.097759,103,163,808,40
207682,1418256843023.081759,103,163,808,40
207683,1418256843024.129759,103,163,808,40
207684,1418256843025.267759,103,163,808,40
207685,1418256843026.294759,103,163,808,40
