Sample,X(ms) [10.12.2014 20:45:53 732 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
327995,1418244726826.623933,47,157,435,40
327996,1418244726827.653933,47,157,435,40
327997,1418244726828.677933,47,157,435,40
327998,1418244726829.833933,47,157,435,40
327999,1418244726830.773933,47,157,435,40
328000,1418244726831.823933,47,157,435,40
328001,1418244726832.924933,47,157,435,40
328002,1418244726833.951933,47,157,435,40
328003,1418244726834.971933,47,157,435,40
328004,1418244726836.026933,47,157,435,40
328005,1418244726837.069933,47,157,435,40
328006,1418244726838.119933,47,157,435,40
328007,1418244726839.273933,47,157,435,40
328008,1418244726840.241933,47,157,435,40
328009,1418244726841.326933,47,157,435,40
328010,1418244726842.298933,47,157,435,40
328011,1418244726843.329933,47,157,435,40
328012,1418244726844.346933,47,157,435,40
328013,1418244726845.470933,47,157,435,40
328014,1418244726846.454933,47,157,435,40
328015,1418244726847.506933,47,157,435,40
328016,1418244726848.643933,47,157,435,40
328017,1418244726849.763933,47,157,435,40
328018,1418244726850.635933,47,157,435,40
328019,1418244726851.671933,47,157,435,40
328020,1418244726852.719933,47,157,435,40
328021,1418244726853.895933,47,157,435,40
328022,1418244726854.845933,47,157,435,40
328023,1418244726855.901933,47,157,435,40
328024,1418244726856.947933,47,157,435,40
328025,1418244726858.030933,47,157,435,40
328026,1418244726859.185933,47,157,435,40
328027,1418244726860.105933,47,157,435,40
328028,1418244726861.122933,47,157,435,40
328029,1418244726862.159933,47,157,435,40
328030,1418244726863.196933,47,157,435,40
328031,1418244726864.234933,47,157,435,40
328032,1418244726865.366933,47,157,435,40
328033,1418244726866.315933,47,157,435,40
328034,1418244726867.333933,47,157,435,40
328035,1418244726868.402933,47,157,435,40
328036,1418244726869.540933,47,157,435,40
328037,1418244726870.570933,47,157,435,40
328038,1418244726871.620933,47,157,435,40
328039,1418244726872.697933,47,157,435,40
328040,1418244726873.773933,47,157,435,40
328041,1418244726874.766933,47,157,435,40
328042,1418244726875.835933,47,157,435,40
328043,1418244726876.849933,47,157,435,40
328044,1418244726877.953933,47,157,435,40
328045,1418244726879.135933,47,157,435,40
328046,1418244726880.049933,47,157,435,40
328047,1418244726881.079933,47,157,435,40
328048,1418244726882.146933,47,157,435,40
328049,1418244726883.185933,47,157,435,40
328050,1418244726884.202933,47,157,435,40
328051,1418244726885.393933,47,157,435,40
328052,1418244726886.296933,47,157,435,40
328053,1418244726887.366933,47,157,435,40
328054,1418244726888.394933,47,157,435,40
328055,1418244726889.547933,47,157,435,40
328056,1418244726892.225933,47,157,435,40
328057,1418244726893.443933,47,157,435,40
328058,1418244726895.378933,47,157,435,40
328059,1418244726896.565933,47,157,435,40
328060,1418244726897.663933,47,157,435,40
328061,1418244726898.848933,47,157,435,40
328062,1418244726900.658933,47,157,435,40
328063,1418244726901.889933,47,157,435,40
328064,1418244726903.054933,47,157,435,40
328065,1418244726904.970933,47,157,435,40
328066,1418244726906.191933,47,157,435,40
328067,1418244726907.891933,47,157,435,40
328068,1418244726909.103933,47,157,435,40
328069,1418244726909.763933,47,157,435,40
328070,1418244726910.684933,47,157,435,40
328071,1418244726911.718933,47,157,435,40
328072,1418244726912.753933,47,157,435,40
328073,1418244726913.915933,47,157,435,40
328074,1418244726914.849933,47,157,435,40
328075,1418244726915.931933,47,157,435,40
328076,1418244726916.971933,47,157,435,40
328077,1418244726918.044933,47,157,435,40
328078,1418244726919.151933,47,157,435,40
328079,1418244726920.078933,47,157,435,40
328080,1418244726921.152933,47,157,435,40
328081,1418244726922.184933,47,157,435,40
328082,1418244726923.437933,47,157,435,40
328083,1418244726924.687933,47,157,435,40
328084,1418244726925.792933,47,157,435,40
328085,1418244726926.721933,47,157,435,40
328086,1418244726927.753933,47,157,435,40
328087,1418244726928.824933,47,157,435,40
328088,1418244726929.932933,47,157,435,40
328089,1418244726930.906933,47,157,435,40
328090,1418244726931.938933,47,157,435,40
328091,1418244726932.994933,47,157,435,40
328092,1418244726934.096933,47,157,435,40
328093,1418244726935.184933,47,157,435,40
328094,1418244726936.210933,47,157,435,40
328095,1418244726937.178933,47,157,435,40
328096,1418244726938.229933,47,157,435,40
328097,1418244726939.386933,47,157,435,40
328098,1418244726940.318933,47,157,435,40
328099,1418244726941.408933,47,157,435,40
328100,1418244726942.385933,47,157,435,40
328101,1418244726943.425933,47,157,435,40
328102,1418244726944.483933,47,157,435,40
328103,1418244726945.568933,47,157,435,40
328104,1418244726946.658933,47,157,435,40
328105,1418244726947.695933,47,157,435,40
328106,1418244726948.715933,47,157,435,40
328107,1418244726949.869933,47,157,435,40
328108,1418244726950.885933,47,157,435,40
328109,1418244726951.878933,47,157,435,40
328110,1418244726952.904933,47,157,435,40
328111,1418244726953.987933,47,157,435,40
328112,1418244726954.986933,47,157,435,40
328113,1418244726956.045933,47,157,435,40
328114,1418244726957.121933,47,157,435,40
328115,1418244726958.137933,47,157,435,40
