Sample,X(ms) [09.01.2012 02:15:34 463 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
250,1326075409463.914420,512,140,206,20
251,1326075409763.949240,510,140,206,20
252,1326075410063.925880,504,140,206,20
253,1326075410363.902820,499,140,206,20
254,1326075410663.946260,495,140,206,20
255,1326075410963.922220,495,140,206,20
256,1326075411263.912120,502,140,206,20
257,1326075411563.946280,509,140,207,20
258,1326075411863.906120,511,140,207,20
259,1326075412163.942700,505,140,207,20
260,1326075412463.958760,501,140,207,20
261,1326075412763.928620,503,140,208,20
262,1326075413063.920400,508,140,208,20
263,1326075413363.933820,505,140,208,20
264,1326075413663.977600,500,140,208,20
265,1326075413963.935500,497,140,208,20
266,1326075414263.939460,495,140,208,20
267,1326075414563.911240,497,140,208,20
268,1326075414863.907560,502,140,207,20
269,1326075415163.911280,508,140,207,20
270,1326075415463.961660,507,140,207,20
271,1326075415763.905600,502,140,207,20
272,1326075416063.916700,499,140,207,20
273,1326075416363.931020,497,140,207,20
274,1326075416663.901860,496,140,207,20
275,1326075416963.924200,495,140,207,20
276,1326075417263.908840,495,140,207,20
277,1326075417563.906880,495,140,207,20
278,1326075417863.897080,498,140,207,20
279,1326075418163.906220,503,140,207,20
280,1326075418463.895880,507,140,207,20
281,1326075418763.922060,508,140,207,20
282,1326075419063.865800,503,140,207,20
283,1326075419363.968460,499,140,207,20
284,1326075419663.888060,497,140,207,20
285,1326075419963.905140,495,140,207,20
286,1326075420263.883920,495,140,207,20
287,1326075420563.932500,496,140,207,20
288,1326075420863.913180,499,140,207,20
289,1326075421163.896860,503,140,207,20
290,1326075421463.915040,508,140,208,20
291,1326075421763.910380,509,140,208,20
292,1326075422063.876760,503,140,208,20
293,1326075422363.892420,499,140,208,20
294,1326075422663.903060,495,140,208,20
295,1326075422963.899580,494,140,208,20
296,1326075423263.958240,496,140,208,20
297,1326075423563.891700,501,140,208,20
298,1326075423863.917380,507,140,209,20
299,1326075424163.927520,508,140,209,20
300,1326075424463.905720,502,140,209,20
301,1326075424763.900720,498,140,209,20
302,1326075425063.883220,501,140,209,20
303,1326075425363.945820,502,140,209,20
304,1326075425663.892800,501,140,209,20
305,1326075425963.893900,507,140,209,20
306,1326075426263.884460,510,140,210,20
307,1326075426563.861480,509,140,210,20
308,1326075426863.902720,505,140,210,20
309,1326075427163.861520,500,140,210,20
310,1326075427463.851520,498,140,210,20
311,1326075427763.909300,498,140,210,20
312,1326075428063.878220,498,140,210,20
313,1326075428363.898360,499,140,210,20
314,1326075428663.938480,498,140,210,20
315,1326075428963.905720,499,140,210,20
316,1326075429263.928740,502,140,209,20
317,1326075429563.921580,506,140,209,20
318,1326075429863.958260,509,140,209,20
319,1326075430163.886140,508,140,209,20
320,1326075430463.894240,504,140,209,20
321,1326075430763.905500,499,140,208,20
322,1326075431063.902660,495,140,208,20
323,1326075431363.918200,493,140,208,20
324,1326075431663.913180,492,140,208,20
325,1326075431963.900100,497,140,208,20
326,1326075432263.907640,504,140,208,20
327,1326075432563.906840,509,140,207,20
328,1326075432863.888780,508,140,207,20
329,1326075433163.904840,500,140,207,20
330,1326075433463.879240,495,140,207,20
331,1326075433763.892360,491,140,207,20
332,1326075434063.941380,490,140,207,20
333,1326075434363.856640,496,140,207,20
334,1326075434663.905840,504,140,207,20
335,1326075434963.920120,510,140,207,20
336,1326075435263.910420,506,140,207,20
337,1326075435563.895100,500,140,207,20
338,1326075435863.937120,494,140,207,20
339,1326075436163.890760,489,140,207,20
340,1326075436463.914060,490,140,208,20
341,1326075436763.939940,499,140,208,20
342,1326075437063.914940,508,140,208,20
343,1326075437363.931580,507,140,208,20
344,1326075437663.938240,501,140,208,20
345,1326075437963.900020,498,140,208,20
346,1326075438263.920060,496,140,208,20
347,1326075438563.924380,494,140,208,20
348,1326075438863.896300,495,140,208,20
349,1326075439163.909440,502,140,208,20
350,1326075439463.889760,508,140,208,20
351,1326075439763.877200,509,140,208,20
352,1326075440063.838180,503,140,208,20
353,1326075440363.899120,500,140,208,20
354,1326075440663.892380,496,140,208,20
355,1326075440963.862240,494,140,208,20
356,1326075441263.872060,494,140,208,20
357,1326075441563.870720,494,140,208,20
358,1326075441863.872980,498,140,208,20
359,1326075442163.883220,502,140,208,20
360,1326075442463.888920,506,140,208,20
361,1326075442763.853920,509,140,208,20
362,1326075443063.899680,505,140,208,20
363,1326075443363.900660,502,140,208,20
364,1326075443663.914460,501,140,208,20
365,1326075443963.891920,499,140,208,20
366,1326075444263.896760,499,140,208,20
367,1326075444563.882680,499,140,208,20
368,1326075444863.923780,499,140,208,20
369,1326075445163.897680,499,140,208,20
370,1326075445463.891880,501,140,208,20
371,1326075445763.934520,505,140,208,20
372,1326075446063.906180,508,140,209,20
373,1326075446363.885900,508,140,209,20
374,1326075446663.910860,502,140,209,20
375,1326075446963.896680,498,140,209,20
376,1326075447263.914580,495,140,209,20
377,1326075447563.894820,492,140,209,20
378,1326075447863.930420,492,140,209,20
379,1326075448163.859880,498,140,209,20
380,1326075448463.928940,506,140,209,20
381,1326075448763.893980,509,140,209,20
382,1326075449063.877080,503,140,209,20
383,1326075449363.897680,498,140,209,20
384,1326075449663.851460,496,140,209,20
385,1326075449963.925900,494,140,209,20
386,1326075450263.891640,495,140,209,20
387,1326075450563.925540,500,140,209,20
388,1326075450863.906760,507,140,209,20
389,1326075451163.938400,511,140,210,20
390,1326075451463.886440,506,140,210,20
391,1326075451763.915460,500,140,210,20
392,1326075452063.950700,496,140,210,20
393,1326075452363.927280,494,140,210,40
394,1326075452663.942460,493,140,210,40
395,1326075452963.918780,495,140,210,40
396,1326075453263.961200,500,140,210,40
397,1326075453563.917940,506,140,210,40
398,1326075453863.927360,511,140,210,40
399,1326075454163.939920,511,140,210,40
400,1326075454463.910900,504,140,210,40
401,1326075454763.910880,496,140,210,40
402,1326075455063.952440,491,140,210,40
403,1326075455363.909140,488,140,210,40
404,1326075455663.956340,490,140,210,40
405,1326075455963.927940,499,140,210,40
406,1326075456263.915480,507,140,210,40
407,1326075456563.942780,511,140,210,40
408,1326075456863.914580,506,140,210,40
409,1326075457163.888140,496,140,210,40
410,1326075457463.932700,491,140,210,40
411,1326075457763.946120,487,140,210,40
412,1326075458063.940660,494,140,210,40
413,1326075458363.933800,503,140,210,40
414,1326075458663.930220,511,140,210,40
415,1326075458963.908880,506,140,210,40
416,1326075459263.942460,499,140,210,40
417,1326075459563.933160,495,140,210,40
418,1326075459863.988140,492,140,210,40
419,1326075460163.938520,494,140,210,40
420,1326075460463.940940,501,140,210,40
421,1326075460763.921040,507,140,210,40
422,1326075461063.965980,508,140,211,40
423,1326075461363.917040,500,140,211,40
424,1326075461663.918840,492,140,211,40
425,1326075461963.975380,492,140,211,40
426,1326075462263.920600,495,140,211,40
427,1326075462563.922420,499,140,211,40
428,1326075462863.914460,504,140,211,40
429,1326075463163.967360,507,140,211,40
430,1326075463463.917320,503,140,211,40
431,1326075463763.910300,500,140,211,40
432,1326075464063.905580,498,140,211,40
433,1326075464363.925420,495,140,211,40
434,1326075464663.912480,492,140,212,40
435,1326075464963.916720,493,140,212,40
436,1326075465263.964460,498,140,212,40
437,1326075465563.936520,504,140,212,40
438,1326075465863.900160,507,140,212,40
439,1326075466163.939300,504,140,212,40
440,1326075466463.937360,496,140,212,40
441,1326075466763.944400,492,140,212,40
442,1326075467063.919760,490,140,213,40
443,1326075467363.919960,489,140,213,40
444,1326075467664.263440,494,140,213,40
445,1326075467963.912260,500,140,213,40
446,1326075468263.919500,506,140,214,40
447,1326075468563.941860,509,140,215,40
448,1326075468863.923000,502,140,216,40
449,1326075469163.955420,498,140,216,40
450,1326075469463.928680,495,140,217,40
451,1326075469763.902080,493,140,218,40
452,1326075470063.975940,493,140,219,40
453,1326075470363.899940,497,140,219,40
454,1326075470663.899240,503,140,220,40
455,1326075470963.949040,508,140,220,40
456,1326075471263.899440,507,140,220,40
457,1326075471563.940060,500,140,221,40
458,1326075471863.931120,497,140,221,40
459,1326075472163.942240,494,140,222,40
460,1326075472463.910640,493,140,223,40
461,1326075472763.941280,494,140,223,40
462,1326075473063.952400,500,140,224,40
463,1326075473363.925260,507,140,225,40
464,1326075473663.937720,508,140,225,40
465,1326075473963.943920,501,140,226,40
466,1326075474263.926700,499,140,227,40
467,1326075474563.955180,498,140,227,40
468,1326075474863.934380,498,140,227,40
469,1326075475163.937400,500,140,227,40
470,1326075475463.925380,505,140,227,40
471,1326075475763.944000,510,140,227,40
472,1326075476063.926220,510,140,228,40
473,1326075476363.991940,503,140,228,40
474,1326075476663.969820,498,140,229,40
475,1326075476963.943180,494,140,230,40
476,1326075477263.976620,493,140,231,40
477,1326075477563.942860,493,140,231,40
478,1326075477863.952660,499,140,231,40
479,1326075478163.939580,505,140,232,40
480,1326075478463.928840,510,140,232,40
481,1326075478763.942420,509,140,233,40
482,1326075479063.959540,504,140,234,40
483,1326075479363.902620,501,140,235,40
484,1326075479663.950600,499,140,236,40
485,1326075479963.956920,498,140,237,40
486,1326075480263.945660,498,140,237,40
487,1326075480563.946040,499,140,238,40
488,1326075480863.965640,503,140,239,40
489,1326075481163.949460,506,140,240,40
490,1326075481463.932960,509,140,240,40
491,1326075481763.973040,508,140,241,40
492,1326075482063.907800,503,140,242,40
493,1326075482363.946780,500,140,242,40
494,1326075482663.948440,498,140,243,40
495,1326075482963.931560,498,140,243,40
496,1326075483263.927020,498,140,243,40
497,1326075483563.953760,504,140,243,40
498,1326075483863.938860,506,140,244,40
499,1326075484163.914300,505,140,244,40
500,1326075484463.952440,506,140,244,40
501,1326075484763.928720,509,140,245,40
502,1326075485063.910080,507,140,246,40
503,1326075485363.927220,503,140,246,40
504,1326075485663.882020,498,140,248,40
505,1326075485963.915520,495,140,248,40
506,1326075486263.956940,494,140,249,40
507,1326075486563.897540,497,140,249,40
508,1326075486863.905460,503,140,250,40
509,1326075487163.950640,508,140,250,40
510,1326075487463.911940,507,140,250,40
511,1326075487763.909400,501,140,251,40
512,1326075488063.932020,497,140,252,40
513,1326075488363.900720,494,140,252,40
514,1326075488663.927620,491,140,253,40
515,1326075488963.956960,495,140,254,40
516,1326075489263.890280,503,140,255,40
517,1326075489563.934440,510,140,255,40
518,1326075489863.984480,510,140,256,40
519,1326075490163.911820,504,140,256,40
520,1326075490463.892920,499,140,257,40
521,1326075490763.906500,495,140,257,40
522,1326075491063.916680,492,140,258,40
523,1326075491363.923660,490,140,258,40
524,1326075491663.933740,493,140,258,40
525,1326075491963.920720,502,140,259,40
526,1326075492263.906740,510,140,259,40
527,1326075492563.899860,511,140,259,40
528,1326075492863.940860,502,140,260,40
529,1326075493163.910940,492,140,260,40
530,1326075493463.927600,489,140,260,40
531,1326075493763.894520,489,140,261,40
532,1326075494063.893160,497,140,261,40
533,1326075494363.904040,506,140,262,40
534,1326075494663.889680,510,140,262,40
535,1326075494963.879220,506,140,262,40
536,1326075495263.902400,500,140,263,40
537,1326075495563.893200,496,140,263,40
538,1326075495863.872380,494,140,263,40
539,1326075496163.929260,494,140,263,40
540,1326075496463.918960,499,140,264,40
541,1326075496763.923480,507,140,264,40
542,1326075497063.922900,509,140,265,40
543,1326075497363.925640,501,140,266,40
544,1326075497663.928260,495,140,267,40
545,1326075497963.913440,491,140,267,40
546,1326075498263.896500,491,140,267,40
547,1326075498563.918420,496,140,268,40
548,1326075498863.924820,503,140,268,40
549,1326075499163.919400,507,140,268,40
550,1326075499463.893480,508,140,268,40
551,1326075499763.922160,503,140,269,40
552,1326075500063.960940,498,140,269,40
553,1326075500363.959880,494,140,270,40
554,1326075500663.925320,493,140,270,40
555,1326075500963.932780,496,140,270,40
556,1326075501263.883620,503,140,270,40
557,1326075501563.902020,509,140,270,40
558,1326075501863.900840,509,140,270,40
559,1326075502163.872880,501,140,270,40
560,1326075502463.933060,496,140,270,40
561,1326075502763.917680,494,140,270,40
562,1326075503063.921260,492,140,271,40
563,1326075503363.918660,491,140,271,40
564,1326075503663.916740,496,140,271,40
565,1326075503963.899840,504,140,271,40
566,1326075504263.899940,511,140,271,40
567,1326075504563.908860,510,140,271,40
568,1326075504863.921120,501,140,271,40
569,1326075505163.912740,496,140,271,40
570,1326075505463.910960,493,140,271,40
571,1326075505763.869980,493,140,271,40
572,1326075506063.900740,499,140,271,40
573,1326075506363.901260,508,140,271,40
574,1326075506663.918540,512,140,271,40
575,1326075506963.928940,506,140,271,40
576,1326075507263.875640,499,140,272,40
577,1326075507563.874640,495,140,272,40
578,1326075507863.898160,493,140,272,40
