Sample,X(ms) [29.01.2012 22:04:46 863 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
395,1327874805363.866200,260,137,632,80
396,1327874805663.894080,260,137,632,80
397,1327874805963.836280,256,137,632,80
398,1327874806263.858860,245,137,632,80
399,1327874806563.852320,240,137,633,80
400,1327874806863.862800,245,137,633,80
401,1327874807163.918820,248,137,633,80
402,1327874807463.889360,245,137,633,80
403,1327874807763.811120,242,137,633,80
404,1327874808063.848700,239,137,634,80
405,1327874808363.882080,245,137,634,80
406,1327874808663.821100,253,137,633,80
407,1327874808963.821080,255,137,633,80
408,1327874809263.871540,258,137,633,80
409,1327874809563.839580,265,137,634,80
410,1327874809863.804860,267,137,635,80
411,1327874810163.862920,261,137,635,80
412,1327874810463.843520,257,137,636,80
413,1327874810763.826840,253,137,638,80
414,1327874811063.853780,249,137,638,80
415,1327874811363.884700,247,137,639,80
416,1327874811663.842020,247,137,640,80
417,1327874811963.827100,246,137,640,80
418,1327874812263.833500,245,137,640,80
419,1327874812563.815480,246,137,641,80
420,1327874812863.854820,246,137,641,80
421,1327874813163.822880,246,137,642,80
422,1327874813463.820680,245,137,642,80
423,1327874813763.870840,245,137,642,80
424,1327874814063.807620,245,137,643,80
425,1327874814363.855420,245,137,643,80
426,1327874814663.848840,245,137,644,80
427,1327874814963.848040,249,137,645,80
428,1327874815263.807540,245,137,647,80
429,1327874815563.858340,240,137,649,80
430,1327874815863.831580,243,137,650,80
431,1327874816163.846940,247,137,651,80
432,1327874816463.842760,251,137,651,80
433,1327874816763.821480,253,137,651,80
434,1327874817063.886140,253,137,652,80
435,1327874817363.850360,255,137,652,80
436,1327874817663.831740,259,137,652,80
437,1327874817963.809740,264,137,652,80
438,1327874818263.843600,265,137,653,80
439,1327874818563.812240,259,137,652,80
440,1327874818863.866900,255,137,652,80
441,1327874819163.854820,253,137,652,80
442,1327874819463.833020,251,137,652,80
443,1327874819763.911820,249,137,652,80
444,1327874820063.851220,248,137,652,80
445,1327874820363.874740,248,137,652,80
446,1327874820663.860580,248,137,652,80
447,1327874820963.890580,248,137,652,80
448,1327874821263.836060,247,137,653,80
449,1327874821563.850120,247,137,653,80
450,1327874821863.861900,247,137,653,80
451,1327874822163.863160,247,137,653,80
452,1327874822463.877660,248,137,654,80
453,1327874822763.871800,248,137,654,80
454,1327874823063.841340,248,137,654,80
455,1327874823363.868440,249,137,654,80
456,1327874823663.868740,249,137,653,80
457,1327874823963.853700,249,137,653,80
458,1327874824263.837180,249,137,652,80
459,1327874824563.887180,249,137,653,80
460,1327874824863.871540,249,137,654,80
461,1327874825163.911280,253,137,655,80
462,1327874825463.852500,249,137,656,80
463,1327874825763.845420,247,137,656,80
464,1327874826063.874920,249,137,656,80
465,1327874826363.917100,250,137,657,80
466,1327874826663.860700,252,137,657,80
467,1327874826963.851760,250,137,658,80
468,1327874827263.858320,250,137,659,80
469,1327874827563.938760,250,137,660,80
470,1327874827863.841340,250,137,661,80
471,1327874828163.857540,248,137,661,80
472,1327874828463.853360,245,137,662,80
473,1327874828763.871500,246,137,662,80
474,1327874829063.889100,246,137,663,80
475,1327874829363.845140,246,137,663,80
476,1327874829663.848400,245,137,664,80
477,1327874829963.860500,245,137,664,80
478,1327874830263.867900,245,137,664,80
479,1327874830563.860600,247,137,664,80
480,1327874830863.883840,250,137,665,80
481,1327874831163.852940,253,137,665,80
482,1327874831463.865900,257,137,665,80
483,1327874831763.889760,262,137,665,80
484,1327874832063.849660,271,137,665,80
485,1327874832363.847120,277,137,665,80
486,1327874832663.883060,270,137,665,80
487,1327874832963.841980,260,137,664,80
