Sample,X(ms) [09.01.2012 00:19:54 963 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
197,1326068454063.857000,151,145,183,20
198,1326068454363.847860,148,145,184,20
199,1326068454663.846940,149,145,184,20
200,1326068454963.825520,148,145,185,20
201,1326068455263.842340,149,145,185,20
202,1326068455563.851120,151,145,186,20
203,1326068455863.856760,151,145,187,20
204,1326068456163.851820,151,145,187,20
205,1326068456463.841340,149,145,188,20
206,1326068456763.867520,152,145,189,20
207,1326068457063.841760,153,145,190,20
208,1326068457363.847880,148,145,190,20
209,1326068457663.894380,149,145,191,20
210,1326068457963.885960,149,145,191,20
211,1326068458263.816700,151,145,190,20
212,1326068458563.824700,152,145,190,20
213,1326068458863.863000,150,145,190,20
214,1326068459163.839040,151,145,190,20
215,1326068459463.838220,151,145,191,20
216,1326068459763.853740,151,145,191,20
217,1326068460063.858780,151,145,192,20
218,1326068460363.828360,150,145,192,20
219,1326068460663.862820,150,145,192,20
220,1326068460963.836780,149,145,192,20
221,1326068461263.816300,149,145,192,20
222,1326068461563.829000,150,145,193,20
223,1326068461863.820520,149,145,194,20
224,1326068462163.834320,149,145,195,20
225,1326068462463.862060,147,145,196,20
226,1326068462763.853760,148,145,197,20
227,1326068463063.843000,149,145,198,20
228,1326068463363.854140,149,145,199,20
229,1326068463663.831960,149,145,199,20
230,1326068463963.844780,149,145,200,20
231,1326068464263.862520,150,145,201,20
232,1326068464563.852780,150,145,201,20
233,1326068464863.858000,151,145,202,20
234,1326068465163.849460,152,145,203,20
235,1326068465463.851400,151,145,204,20
236,1326068465763.865620,151,145,204,20
237,1326068466063.845020,152,145,205,20
238,1326068466363.861060,152,145,205,20
239,1326068466663.850460,152,145,206,20
240,1326068466963.872940,152,145,206,20
241,1326068467263.849240,152,145,206,20
242,1326068467563.873900,151,145,207,20
243,1326068467863.838180,152,145,207,20
244,1326068468163.846480,152,145,207,20
245,1326068468463.858160,151,145,208,20
246,1326068468763.837180,150,145,208,20
247,1326068469063.845520,150,145,208,20
248,1326068469363.896240,150,145,209,20
249,1326068469663.853800,150,145,210,20
250,1326068469963.838080,150,145,211,20
251,1326068470263.842980,150,145,211,20
252,1326068470563.842820,151,145,212,20
253,1326068470863.838000,151,145,213,20
254,1326068471163.888800,150,145,213,20
255,1326068471463.849760,150,145,214,20
256,1326068471763.852980,150,145,214,20
257,1326068472063.824940,151,145,215,20
258,1326068472363.834440,150,145,215,20
259,1326068472663.870300,151,145,216,20
260,1326068472963.820080,151,145,218,20
261,1326068473263.852480,152,145,219,20
262,1326068473563.831500,151,145,220,20
263,1326068473863.838300,151,145,222,20
264,1326068474163.836560,152,145,223,20
265,1326068474463.844040,151,145,224,20
266,1326068474763.838180,151,145,225,20
267,1326068475063.836720,150,145,225,20
268,1326068475363.846100,150,145,226,20
269,1326068475663.832780,151,145,227,20
270,1326068475963.839340,151,145,227,20
271,1326068476263.846120,151,145,228,20
272,1326068476563.911760,151,145,228,20
273,1326068476863.833840,151,145,228,20
274,1326068477163.823280,152,145,229,20
275,1326068477463.847900,152,145,229,20
276,1326068477763.835560,153,145,229,20
277,1326068478063.814760,159,145,229,20
278,1326068478363.801240,147,145,230,20
279,1326068478663.799540,143,145,230,20
280,1326068478963.800580,145,145,231,20
281,1326068479263.783200,155,145,231,20
282,1326068479563.794460,157,145,231,20
283,1326068479863.775360,147,145,232,20
284,1326068480163.819660,140,145,232,20
285,1326068480463.806740,143,145,233,20
286,1326068480763.802120,148,145,234,20
287,1326068481063.790120,151,145,234,20
288,1326068481363.780760,148,145,234,20
289,1326068481663.830360,143,145,234,20
290,1326068481963.762900,143,145,234,20
291,1326068482263.849600,149,145,234,20
292,1326068482563.795780,152,145,234,20
293,1326068482863.808940,151,145,234,20
294,1326068483163.815880,148,145,234,20
295,1326068483463.794220,148,145,235,20
296,1326068483763.788480,152,145,235,20
297,1326068484063.794280,153,145,235,20
298,1326068484363.815760,153,145,236,20
299,1326068484663.776540,149,145,236,20
300,1326068484963.880680,149,145,236,20
301,1326068485263.783120,150,145,237,20
302,1326068485563.788820,151,145,238,20
303,1326068485863.806460,151,145,239,20
304,1326068486163.795300,148,145,240,20
305,1326068486463.828520,148,145,241,20
306,1326068486763.795140,149,145,242,20
307,1326068487063.811260,150,145,242,20
308,1326068487363.848420,151,145,243,20
309,1326068487663.795140,149,145,243,20
310,1326068487963.772560,149,145,244,20
311,1326068488263.919240,149,145,244,20
312,1326068488563.825960,150,145,245,20
313,1326068488863.842360,151,145,245,20
314,1326068489163.843140,149,145,246,20
315,1326068489463.860900,149,145,247,20
316,1326068489763.848520,150,145,248,20
317,1326068490063.881720,150,145,248,20
318,1326068490363.819100,151,145,249,20
319,1326068490663.842160,149,145,249,20
320,1326068490963.857680,149,145,250,20
321,1326068491263.855200,149,145,250,20
322,1326068491563.847820,149,145,251,20
323,1326068491863.894360,150,145,251,20
324,1326068492163.849560,149,145,252,20
325,1326068492463.836000,149,145,252,20
326,1326068492763.864780,150,145,253,20
327,1326068493063.837720,150,145,253,20
328,1326068493363.851900,151,145,253,20
329,1326068493663.857240,150,145,253,20
330,1326068493963.833560,151,145,253,20
331,1326068494263.861980,148,145,254,20
332,1326068494563.856600,149,145,254,20
333,1326068494863.847220,150,145,255,20
334,1326068495163.906740,152,145,256,20
335,1326068495463.862320,151,145,257,20
336,1326068495763.814980,150,145,258,20
337,1326068496063.886960,152,145,259,20
338,1326068496363.840180,156,145,260,20
339,1326068496663.879320,155,145,261,20
340,1326068496963.839500,154,145,262,20
341,1326068497263.840960,153,145,262,20
342,1326068497563.885520,154,145,263,20
343,1326068497863.834000,153,145,264,20
344,1326068498163.848300,152,145,265,20
345,1326068498463.860040,152,145,265,20
346,1326068498763.853080,152,145,266,20
347,1326068499063.894760,152,145,266,20
348,1326068499363.836900,152,145,266,20
349,1326068499663.856860,153,145,266,20
350,1326068499963.913980,152,145,266,20
351,1326068500263.810400,152,145,267,20
352,1326068500563.847240,152,145,267,20
353,1326068500863.813140,153,145,267,20
354,1326068501163.851640,153,145,267,20
355,1326068501463.829840,151,145,267,20
356,1326068501763.821940,150,145,268,20
357,1326068502063.827660,147,145,268,20
358,1326068502363.808880,148,145,268,20
359,1326068502663.838080,147,145,268,20
360,1326068502963.850680,147,145,268,20
361,1326068503263.836200,147,145,268,20
362,1326068503563.816740,147,145,269,20
363,1326068503863.837780,148,145,269,20
364,1326068504163.835280,148,145,269,20
365,1326068504463.827240,146,145,269,20
366,1326068504763.807080,146,145,269,20
367,1326068505063.815640,146,145,269,20
368,1326068505363.808440,146,145,270,20
369,1326068505663.816840,147,145,270,20
370,1326068505963.871260,145,145,271,20
371,1326068506263.837700,147,145,271,20
372,1326068506563.820120,147,145,272,20
373,1326068506863.846180,149,145,273,20
374,1326068507163.830200,149,145,273,20
375,1326068507463.815540,150,145,274,20
376,1326068507763.836040,150,145,275,20
377,1326068508063.838320,151,145,276,20
378,1326068508363.861660,152,145,277,20
379,1326068508663.834520,151,146,277,20
380,1326068508963.839020,150,146,278,20
381,1326068509263.818320,149,146,278,20
382,1326068509563.915960,149,146,278,20
383,1326068509863.807860,150,146,278,20
384,1326068510163.845020,150,146,278,20
385,1326068510463.849520,151,146,278,20
386,1326068510763.859920,151,146,278,20
387,1326068511063.866320,151,146,278,20
388,1326068511363.857880,152,146,278,20
389,1326068511663.895400,151,146,278,20
390,1326068511963.831240,152,146,278,20
391,1326068512263.884940,151,146,279,20
392,1326068512563.871040,151,146,280,20
393,1326068512863.857440,150,146,281,20
394,1326068513163.862080,148,146,282,20
395,1326068513463.858600,151,146,283,20
396,1326068513763.862840,150,146,283,20
397,1326068514063.854020,151,146,283,20
398,1326068514363.922000,148,145,283,20
399,1326068514663.830540,150,145,284,20
400,1326068514963.855120,150,145,284,20
401,1326068515263.866380,151,145,285,20
402,1326068515563.868880,150,145,286,20
403,1326068515863.866300,150,145,286,20
404,1326068516163.882080,150,145,287,20
405,1326068516463.879540,150,145,288,20
406,1326068516763.849520,151,145,288,20
407,1326068517063.857180,150,145,288,20
408,1326068517363.848020,150,145,289,20
409,1326068517663.903880,151,145,289,20
410,1326068517963.875740,151,145,290,20
411,1326068518263.864280,152,145,290,20
412,1326068518563.884400,154,145,290,20
413,1326068518863.858580,152,145,291,20
414,1326068519163.861260,151,145,291,20
415,1326068519463.852140,151,145,291,20
416,1326068519763.871300,151,145,291,20
417,1326068520063.862300,152,145,291,20
418,1326068520363.843940,150,145,292,20
419,1326068520663.886640,151,145,292,20
420,1326068520963.838460,151,145,292,20
421,1326068521263.875700,153,145,292,20
422,1326068521563.874840,152,145,292,20
423,1326068521863.857600,151,145,293,20
424,1326068522163.873520,151,145,293,20
425,1326068522463.849160,151,145,294,20
426,1326068522763.852240,152,145,294,20
427,1326068523063.866080,153,145,294,20
428,1326068523363.828540,152,145,294,20
429,1326068523663.864820,151,145,295,20
430,1326068523963.841780,150,145,296,20
431,1326068524263.839700,149,145,297,20
432,1326068524563.839020,148,145,297,20
433,1326068524863.844340,148,145,298,20
434,1326068525163.854140,147,145,299,20
435,1326068525463.870440,148,145,299,20
436,1326068525763.899140,149,145,300,20
437,1326068526063.857940,146,145,301,20
438,1326068526363.868460,141,145,301,20
439,1326068526663.852040,151,145,302,20
440,1326068526963.870420,148,145,302,20
441,1326068527263.851300,148,145,302,20
442,1326068527563.839780,148,145,303,20
443,1326068527863.835280,147,145,303,20
444,1326068528163.851760,149,145,304,20
445,1326068528463.835120,150,145,304,20
446,1326068528763.822100,150,145,304,20
447,1326068529063.824700,150,145,304,20
448,1326068529363.839920,148,145,305,20
449,1326068529663.858080,148,145,305,20
450,1326068529963.858100,150,145,306,20
451,1326068530263.825280,150,145,306,20
452,1326068530563.849800,149,145,307,20
453,1326068530863.865520,149,145,307,20
454,1326068531163.919280,151,145,308,20
455,1326068531463.821020,152,145,309,20
456,1326068531763.841600,150,145,310,20
457,1326068532063.846020,150,145,310,20
458,1326068532363.859280,150,145,311,20
459,1326068532663.817300,151,146,312,20
460,1326068532963.854520,151,146,312,20
461,1326068533263.829920,150,146,313,20
462,1326068533563.826720,150,146,313,20
463,1326068533863.825860,150,146,313,20
464,1326068534163.873040,150,146,313,20
465,1326068534463.875660,150,146,313,20
466,1326068534763.875080,150,146,313,20
467,1326068535063.852740,150,146,314,20
468,1326068535363.923940,151,146,314,20
469,1326068535663.836980,151,146,314,20
470,1326068535963.858880,151,145,314,20
471,1326068536263.864420,147,145,313,20
472,1326068536563.835740,135,145,313,20
473,1326068536863.863360,152,145,313,20
474,1326068537163.862500,152,145,314,20
475,1326068537463.860240,149,145,314,20
476,1326068537763.890940,146,145,315,20
477,1326068538063.827820,146,145,315,20
478,1326068538363.826920,148,145,315,20
479,1326068538663.864120,150,145,315,20
480,1326068538963.897460,151,145,316,20
481,1326068539263.836900,148,145,316,20
482,1326068539563.836640,129,145,316,20
483,1326068539863.844320,147,145,317,20
484,1326068540163.866400,151,145,317,20
485,1326068540463.916880,148,145,318,20
486,1326068540763.825180,143,145,318,20
487,1326068541063.874220,143,145,319,20
488,1326068541363.850680,146,145,319,20
489,1326068541663.909620,149,145,319,20
490,1326068541963.877080,149,145,319,20
491,1326068542263.824940,148,145,319,20
492,1326068542563.872020,147,145,319,20
493,1326068542863.831720,148,145,319,20
494,1326068543163.837640,149,145,319,20
495,1326068543463.844560,150,145,320,20
496,1326068543763.849720,160,145,320,20
497,1326068544063.894820,153,145,320,20
498,1326068544363.846280,146,145,321,20
499,1326068544663.841040,148,145,321,20
500,1326068544963.874000,152,146,322,20
501,1326068545263.819720,154,146,322,20
502,1326068545563.853380,153,146,322,20
503,1326068545863.880360,152,146,322,20
504,1326068546163.865900,151,146,322,20
505,1326068546463.810880,152,146,323,20
506,1326068546763.826520,155,146,323,20
507,1326068547063.874520,156,145,323,20
508,1326068547363.843760,153,145,324,20
509,1326068547663.864660,152,145,325,20
510,1326068547963.842580,153,145,325,20
511,1326068548263.835060,157,145,326,20
512,1326068548563.859120,154,145,327,20
513,1326068548863.847880,153,145,327,20
514,1326068549163.844220,153,145,327,20
515,1326068549463.877860,154,145,327,20
516,1326068549763.820600,155,145,327,20
517,1326068550063.833140,154,145,328,20
518,1326068550363.879220,153,145,328,20
519,1326068550663.846120,152,145,328,20
520,1326068550963.847780,153,145,329,20
521,1326068551263.878100,153,145,329,20
522,1326068551563.814620,153,145,329,20
523,1326068551863.843820,153,145,329,20
524,1326068552163.815540,153,145,329,20
525,1326068552463.843020,155,145,330,20
526,1326068552763.895940,155,145,330,20
527,1326068553063.840880,153,145,329,20
528,1326068553363.888520,152,145,329,20
529,1326068553663.812880,151,145,328,20
530,1326068553963.839880,151,145,328,20
531,1326068554263.852620,150,145,329,20
532,1326068554563.829480,150,145,330,20
533,1326068554863.821580,150,145,331,20
534,1326068555163.837260,151,145,332,20
535,1326068555463.834680,151,145,333,20
536,1326068555763.805780,150,145,334,20
537,1326068556063.854780,149,145,334,20
538,1326068556363.850580,150,145,334,20
539,1326068556663.863660,150,145,335,20
540,1326068556963.830020,150,146,335,20
541,1326068557263.838400,149,146,335,20
542,1326068557563.858140,148,145,336,20
543,1326068557863.827440,149,145,336,20
544,1326068558163.855800,150,145,336,20
545,1326068558463.869540,152,145,337,20
546,1326068558763.815320,151,146,337,20
547,1326068559063.832500,151,146,336,20
548,1326068559363.835420,151,145,335,20
549,1326068559663.851300,151,145,335,20
550,1326068559963.831740,150,145,335,20
551,1326068560263.827280,150,145,335,20
552,1326068560563.843540,150,145,335,20
553,1326068560863.838980,150,145,335,20
554,1326068561163.839440,150,145,336,20
555,1326068561463.833120,151,145,336,20
556,1326068561763.811140,150,145,337,20
557,1326068562063.820100,148,145,337,20
558,1326068562363.839120,149,145,337,20
559,1326068562663.838800,149,145,337,20
560,1326068562963.837280,149,145,338,20
561,1326068563263.839280,149,145,338,20
562,1326068563563.834280,150,145,338,20
563,1326068563863.838660,151,145,338,20
564,1326068564163.868960,151,145,338,20
565,1326068564463.809580,151,145,338,20
566,1326068564763.862780,152,145,338,20
567,1326068565063.849920,151,145,339,20
568,1326068565363.824120,151,145,339,20
569,1326068565663.830380,151,145,339,20
570,1326068565963.870660,151,145,340,20
571,1326068566263.825780,152,145,340,20
572,1326068566563.833720,151,145,340,20
573,1326068566863.865840,151,145,340,20
574,1326068567163.849960,150,145,340,20
575,1326068567463.834780,150,145,340,20
576,1326068567763.819520,149,145,340,20
577,1326068568063.831540,143,145,340,20
578,1326068568363.876060,141,145,340,20
579,1326068568663.815000,148,145,340,20
580,1326068568963.828080,148,145,341,20
581,1326068569263.837920,146,145,341,20
582,1326068569563.845680,143,145,341,20
583,1326068569863.823940,143,145,341,20
584,1326068570163.858540,145,145,342,20
585,1326068570463.818080,148,145,342,20
586,1326068570763.829460,149,145,342,20
587,1326068571063.844700,160,145,343,20
588,1326068571363.835000,153,145,343,20
589,1326068571663.806140,141,145,343,20
590,1326068571963.852040,149,145,343,20
591,1326068572263.888320,153,145,344,20
592,1326068572563.833640,153,145,344,20
593,1326068572863.855340,153,145,344,20
594,1326068573163.853700,151,145,344,20
595,1326068573463.829040,149,145,344,20
596,1326068573763.865280,149,145,344,20
597,1326068574063.832340,151,145,344,20
598,1326068574363.828880,152,145,344,20
599,1326068574663.828660,151,146,344,20
600,1326068574963.820940,148,146,344,20
601,1326068575263.809380,150,146,344,20
602,1326068575563.836800,152,146,344,20
603,1326068575863.809920,152,146,344,20
604,1326068576163.833620,151,146,344,20
605,1326068576463.826480,149,146,344,20
606,1326068576763.845920,149,146,345,20
607,1326068577063.791120,150,146,345,20
608,1326068577363.890760,150,146,345,20
609,1326068577663.830520,150,146,345,20
610,1326068577963.845820,148,146,346,20
611,1326068578263.807760,149,146,346,20
612,1326068578563.857000,150,146,346,20
613,1326068578863.830920,150,146,346,20
614,1326068579163.828900,149,146,346,20
615,1326068579463.831940,149,146,347,20
616,1326068579763.870160,149,146,347,20
617,1326068580063.861600,149,146,347,20
618,1326068580363.836400,150,146,347,20
619,1326068580663.836220,151,146,347,20
620,1326068580963.840220,150,146,348,20
621,1326068581263.855160,150,146,348,20
622,1326068581563.906980,149,146,349,20
623,1326068581863.866120,151,146,349,20
624,1326068582163.851520,151,146,350,20
625,1326068582463.824320,151,146,350,20
626,1326068582763.882600,151,146,350,20
627,1326068583063.847100,151,146,351,20
628,1326068583363.819200,152,146,351,20
629,1326068583663.867760,152,146,351,20
630,1326068583963.840940,150,146,351,20
631,1326068584263.846440,149,146,351,20
632,1326068584563.857080,149,146,351,20
633,1326068584863.840680,149,146,351,20
634,1326068585163.856420,149,146,351,20
635,1326068585463.829820,149,146,351,20
636,1326068585763.840260,150,146,352,20
637,1326068586063.868860,150,146,352,20
638,1326068586363.873080,151,146,352,20
639,1326068586663.838120,152,146,353,20
640,1326068586963.872280,153,146,353,20
641,1326068587263.843020,152,146,353,20
642,1326068587563.898680,153,146,353,20
643,1326068587863.828500,152,146,354,20
644,1326068588163.845400,153,145,354,20
645,1326068588463.838440,150,145,354,20
646,1326068588763.825020,150,145,354,20
647,1326068589063.854600,150,145,354,20
648,1326068589363.862920,149,145,353,20
649,1326068589663.890900,150,145,353,20
650,1326068589963.849440,149,145,353,20
651,1326068590263.862300,150,145,353,20
652,1326068590563.841000,149,145,353,20
653,1326068590863.882700,149,145,353,20
654,1326068591163.856640,150,145,354,20
655,1326068591463.826960,150,145,354,20
656,1326068591763.846020,151,145,355,20
657,1326068592063.837320,149,145,355,20
658,1326068592363.878580,150,145,355,20
659,1326068592663.820780,153,145,355,20
660,1326068592963.891180,152,145,355,20
661,1326068593263.867180,152,145,355,20
662,1326068593563.900820,153,145,355,20
663,1326068593863.819660,153,145,356,20
664,1326068594163.858460,161,145,356,20
665,1326068594463.839440,159,145,356,20
666,1326068594763.851560,148,145,356,20
667,1326068595063.861180,148,145,356,20
668,1326068595363.843660,151,145,356,20
669,1326068595663.832660,152,145,356,20
670,1326068595963.851520,153,145,356,20
671,1326068596263.834820,150,145,356,20
672,1326068596563.833080,148,145,356,20
673,1326068596863.888600,147,145,356,20
674,1326068597163.842000,149,145,356,20
675,1326068597463.823900,150,145,356,20
676,1326068597763.842220,149,145,356,20
677,1326068598063.875520,147,145,357,20
678,1326068598363.876540,148,145,357,20
679,1326068598663.862700,151,146,357,20
680,1326068598963.862920,160,146,357,20
681,1326068599263.870140,153,146,357,20
682,1326068599563.832300,145,146,358,20
683,1326068599863.874100,151,146,358,20
684,1326068600163.876220,152,146,358,20
685,1326068600463.843960,154,146,358,20
686,1326068600763.879160,152,146,358,20
